,GEOID,stateID,countyID,population_size,age2034,age65up,black,hispanic,asian,white,pct_college_degree_higher,pct_college_grad_student,hhincome,pct_male,pct_female,poverty,mean_commute_time,pct_english_only,pct_foreign_born,median_rent
195,25005651700,25,5,2477,4.3,16.9,20.5,2477,1.4,29.8,24.3,17.6,25409,53.2,46.8,23.8,23.8,60.1,16,712
196,25005651800,25,5,2031,7.1,20.3,4.8,2031,3.5,63.9,22,43.5,13313,39.9,60.1,54.2,23.3,71.2,17.3,475
197,25005651900,25,5,1777,5.3,15.9,10.3,1777,0.4,26.6,5.2,17.7,21921,46.3,53.7,35.9,19.6,46.1,27.3,586
198,25005652000,25,5,2634,6.2,17.7,9.1,2634,0,62.4,14.7,14.2,36382,47.3,52.7,28.7,26.6,64.9,21.9,873
199,25005652100,25,5,2751,11.8,15.7,3.1,2751,0,70.2,27.1,20.5,53147,39.4,60.6,11.5,22.8,64.7,20.9,865
200,25005652200,25,5,2872,7.3,25.5,1.5,2872,0.5,87,30.6,33.5,69706,45.8,54.2,5.2,32,72.4,15.6,940
201,25005652300,25,5,3114,11,12.8,4.4,3114,1,68.3,14.7,24.4,40563,49.5,50.5,23.5,23.3,54.4,25.2,789
202,25005652400,25,5,2639,6.4,13.9,0.9,2639,0.3,70.7,10.3,33.4,39531,47.6,52.4,12.4,19.4,40.2,36.4,777
203,25005652500,25,5,2665,5.7,9,7.3,2665,1.8,50.8,12.6,15.3,26235,47.4,52.6,40.6,33.1,41.8,33.9,825
204,25005652600,25,5,2863,9.7,7.1,3.2,2863,0.9,41.6,11.4,9.8,31250,44.3,55.7,36.9,18.3,41.3,27.6,703
205,25005652700,25,5,3420,9.9,9.2,6.7,3420,0,52.4,5.8,19.9,26339,47.9,52.1,30.7,25.2,49.5,30.6,718
206,25005652800,25,5,2852,3.5,21.8,2.9,2852,0,90.5,27.1,32.8,58633,50.5,49.5,9.9,28.2,62.3,26.9,875
207,25005653101,25,5,6602,5.7,24.1,0.9,6602,2.8,89.8,29.2,23.9,63775,46.6,53.4,15.4,30.3,82.3,12.1,625
208,25005653102,25,5,5886,10,8.7,2.8,5886,1.2,87.5,19.5,26.7,102765,55.6,44.4,3.2,25.1,80.8,10.1,1190
209,25005653203,25,5,4735,3.7,28.4,0.1,4735,1.9,94.1,19.5,25.4,66289,44.9,55.1,11.1,28.1,73.8,16.9,1118
210,25005653204,25,5,3255,2.2,19.2,0.5,3255,4.5,85.5,29.5,24.7,68958,54.9,45.1,6,26,78.4,14.3,1011
211,25005653301,25,5,5003,2,35.4,0.7,5003,6.2,91.8,47.2,20.5,62826,44.9,55.1,6.3,28,86.4,11,637
212,25005653304,25,5,3286,4.2,25.4,0.3,3286,1.3,97.4,47.7,21.8,98893,48.6,51.4,2.7,30.6,87.1,9.9,1162
213,25005654100,25,5,6998,7.2,18.4,0,6998,1.6,92.3,20.7,38.4,80039,49,51,2.4,25.4,79.5,12.9,857
214,25005654200,25,5,3445,5.3,21.3,0.1,3445,0.9,89.4,14.8,28.8,55625,49.9,50.1,7.6,24.2,84.8,7.9,748
215,25005655100,25,5,4315,6.1,20.2,1,4315,0.6,96,30.1,27.4,78804,49.1,50.9,3.8,23.8,87.8,9,948
216,25005655200,25,5,5011,5.7,20.1,0.3,5011,10.9,76.1,24.7,29.4,51479,46.5,53.5,12.1,24.1,82.3,13.7,687
217,25005655300,25,5,3216,6,23.4,0.4,3216,5,92,28.2,35.4,48571,48.2,51.8,11.2,31.3,89.5,4.4,813
218,25005655400,25,5,3485,4.6,26.5,0,3485,0.9,96.8,38.2,21.7,73259,48.5,51.5,9.6,24.9,90.6,5.7,1240
219,25005985500,25,5,5574,45.2,4.5,10.4,5574,3.5,75.3,24.1,95.8,78472,49.5,50.5,7,17.5,83.3,10.1,1111
220,25005985600,25,5,5321,19.5,8.6,2,5321,1.6,90.4,55.2,70.2,119706,49.9,50.1,3.8,27.2,91.1,6.1,1538
221,25005990000,25,5,0,,,,0,,,,,,,,,,,,
222,25007200100,25,7,4100,5,14.3,10.3,4100,0.4,84.9,43.6,3.4,48869,47.5,52.5,6.9,14.6,89.6,13.6,1282
223,25007200200,25,7,4675,1.2,26.4,3.3,4675,0,87.3,42.3,4.1,66091,52,48,12.2,11.7,82.4,10.1,1386
224,25007200300,25,7,4292,8.5,18,0.7,4292,0.3,89.6,41.3,21.9,75404,48.8,51.2,5.1,15.3,91,10.6,1702
225,25007200400,25,7,4208,2.5,25.4,0.9,4208,0.5,86,57.5,20.2,86000,43,57,9,17,97.6,4.1,1213
226,25007990000,25,7,0,,,,0,,,,,,,,,,,,
227,25009201100,25,9,3488,2.1,24.3,1,3488,0.6,96.6,52.9,22.1,81384,47.5,52.5,4.8,38.7,88.6,7.1,1312
228,25009202101,25,9,2040,1.6,19.1,1.9,2040,1,89.7,68.1,16.9,114783,47.6,52.4,3.3,43.4,80.5,15.5,1240
229,25009202102,25,9,6553,5,21.2,0.8,6553,0.5,89.4,39.8,26.4,75160,41.6,58.4,9.5,31.8,82.7,12.6,1559
230,25009202200,25,9,5970,4.7,17.9,0,5970,0.9,95.6,66.2,27.7,135833,49.9,50.1,3.4,32.8,89.2,8.8,1634
231,25009203100,25,9,7015,1.7,18.4,2.8,7015,2.2,90.2,72.4,13.2,148750,46.4,53.6,2.8,37.2,86,11.5,2018
232,25009203200,25,9,4686,3.2,24.2,0.4,4686,1.5,96.5,70.6,14.2,97500,46.6,53.4,3.8,32.8,89.3,8.7,1188
233,25009203301,25,9,4141,2.6,23.7,0.7,4141,1.2,90.9,61.1,19.6,76513,46,54,7.1,36.5,91.3,6.7,1275
234,25009203302,25,9,4551,1,24,0.8,4551,1.1,94.2,75.2,16.8,95729,47.2,52.8,5.8,42.1,86.2,13.6,1547
235,25009204101,25,9,4889,10.5,12.6,3.1,4889,2.8,75.8,40.8,66,59650,43.9,56.1,20.9,32.8,80.7,13.5,1104
236,25009204102,25,9,4983,20,21.3,6.7,4983,2,73.5,45.2,74,67599,43,57,8.2,27.9,75.1,15.4,1074
237,25009204200,25,9,5049,13.6,11.4,0.8,5049,0,73.6,44.7,56.2,45519,47.6,52.4,25.2,34.7,76.7,12.8,1127
238,25009204300,25,9,4110,9.8,12.3,9,4110,1.2,42.9,27.1,23.7,36281,42.3,57.7,26.8,26.9,53.9,26.5,1053
239,25009204400,25,9,3759,5.8,15.6,3.4,3759,1.9,79.8,38.2,22.6,69130,46.3,53.7,6.1,32.7,90.5,8,1175
240,25009204500,25,9,3251,6.9,14.8,3.1,3251,1,83.9,56.3,27.6,84375,48,52,9.1,33.4,90.6,8.1,1276
241,25009204600,25,9,5153,5.3,14.1,5.6,5153,0.4,83.7,40.1,29.5,84624,46.2,53.8,7.7,32.6,85.7,9.2,1270
242,25009204701,25,9,6180,6,16.1,5.1,6180,7.1,65.2,39,23.7,70276,45.4,54.6,15.9,25.6,70,20.5,1295
243,25009204702,25,9,5772,9.2,12.2,6.6,5772,4.2,70.5,40.2,24.7,66113,46.7,53.3,14.9,27.4,79.6,12.4,1199
244,25009205100,25,9,5091,9.7,14.2,3.7,5091,4.9,57.4,28.2,27.4,87625,50.4,49.6,5.5,30.4,61.4,30.3,1105
245,25009205200,25,9,5936,6,12.2,8.1,5936,15,47.2,23.5,25.4,73320,45.9,54.1,6.6,32.2,57.7,31.3,1282
246,25009205300,25,9,4110,6.9,12.6,0.8,4110,11.2,74.7,31.7,43.4,91326,51.7,48.3,3.3,28.5,78,13.6,1211
247,25009205400,25,9,4662,5.4,17,1.2,4662,1.1,89.8,37.9,28.5,104162,47.5,52.5,1.4,26.3,85.2,8.9,1986
248,25009205500,25,9,4977,6.8,9.2,12.9,4977,7.7,27.3,13.2,19.7,52917,46.7,53.3,24.6,26.8,37.9,31.7,1313
249,25009205600,25,9,3992,8.4,12.8,13.9,3992,3.2,50.5,25.5,26.9,46052,43.3,56.7,25.6,29.9,65.1,22,743
250,25009205700,25,9,4803,6.2,10.1,10.5,4803,6.4,48.2,20.9,29.7,86833,52.6,47.4,6.2,27.6,61.8,29.3,1324
251,25009205800,25,9,3590,7.7,5.7,8.1,3590,8.7,25.2,16.3,25.7,60429,53.8,46.2,17,33,36.9,35,1167
252,25009205900,25,9,4478,7.4,8.4,9.5,4478,8.7,35.6,17.9,22.5,69375,51.9,48.1,27.2,32,43.9,39.3,1178
253,25009206000,25,9,3244,8.3,7,14.1,3244,9,16.2,12.4,30.7,40506,45.5,54.5,24.7,37.2,23.3,54.7,1107
254,25009206100,25,9,4104,9.6,8.7,13.4,4104,13.8,17.4,7.8,25.5,30857,49,51,27.5,28.6,29.6,54,1043
255,25009206200,25,9,5532,8.2,5.8,11.6,5532,7.1,15.3,11.2,25.6,39250,52,48,25.7,39,36.8,39,1163
256,25009206300,25,9,4437,6.9,9.9,18.9,4437,7,27.9,17.8,17.8,58894,50.7,49.3,16.1,31.7,58.1,26.3,1235
257,25009206400,25,9,5630,8.2,9.7,13.1,5630,5.2,37.3,16.3,27.2,61952,50.7,49.3,9.7,31.3,51.8,30.7,1345
258,25009206500,25,9,3301,6.8,7.6,22,3301,5.2,20.8,21.7,18.2,43214,45.3,54.7,19,30.8,28.9,42.5,1238
259,25009206600,25,9,4344,5.2,14.7,7.8,4344,6.3,51.7,23.6,30.7,39770,48.1,51.9,19,34.6,62.3,25.9,1173
260,25009206700,25,9,4514,10.9,12.7,15.7,4514,10.1,39.7,25.2,31.4,39901,47.9,52.1,26.5,31.1,44.8,37.4,983
261,25009206800,25,9,3728,5.9,12.7,15.7,3728,5.4,20.6,9.5,30.1,21648,51.2,48.8,32,38.7,35.6,43.9,584
262,25009206900,25,9,4051,8.9,24,18.3,4051,0.4,42.8,21.5,53.5,26193,41.5,58.5,30.1,36.3,38.4,45.7,772
263,25009207000,25,9,2428,10.5,19.8,18.6,2428,8.4,19.9,6.6,12.7,27099,46.2,53.8,36.3,26.2,30.1,48.1,766
264,25009207100,25,9,3416,8.8,6.4,16.1,3416,19.7,9.6,8,20.6,44375,55.3,44.7,18.3,32.1,24,55.9,1158
265,25009207200,25,9,2701,7.3,13.8,9.8,2701,17.7,23,10.4,18.8,37234,52.3,47.7,18.4,26.1,29.7,45.7,824
266,25009208101,25,9,5016,8.5,18.3,1.7,5016,6.1,81.7,23.6,27.4,82455,47.2,52.8,5.6,27.4,81.9,14.4,999
267,25009208102,25,9,3387,4.8,18.2,7.4,3387,4.5,79.2,25,18.7,73838,44.5,55.5,9.7,27.7,81,15.7,1268
268,25009208200,25,9,5397,4.6,20.6,3.9,5397,2.4,87.7,25.5,21.9,75960,51.1,48.9,11.2,29.5,86.9,9.7,496
269,25009208300,25,9,7671,4.1,18.3,2.3,7671,1.9,90.8,26.4,15.1,74705,46.7,53.3,11.9,29.2,87.6,8.7,981
270,25009208400,25,9,6566,3.6,22,0.3,6566,8.5,86.9,30.1,29.5,106916,50.1,49.9,2.3,33.4,76.7,17,2075
271,25009209100,25,9,6739,3.9,21,1,6739,7,87.8,46.3,18.3,104856,44.6,55.4,2.2,35.7,84.9,9.9,2056
272,25009209200,25,9,5993,5.6,20.3,0.1,5993,2.8,93.9,61.2,17.5,147500,50.5,49.5,1.3,33.4,91.1,6.9,1489
273,25009210100,25,9,6490,6.9,21.2,0.6,6490,0,93,37.7,31.8,101333,52.9,47.1,5.3,30.7,87.9,6.5,
274,25009210200,25,9,5420,6.9,24.5,0.8,5420,0.3,95.3,34.2,33.5,105039,49.6,50.4,6.1,26.4,93,5,
275,25009210300,25,9,8713,2.8,35.1,2.2,8713,2.6,90.1,39.2,38.6,54741,43.4,56.6,5.7,25.7,89.5,10.2,1929
276,25009210400,25,9,7247,9.6,19.3,6.7,7247,1.5,84.3,27.9,31.1,67757,50.9,49.1,11,28.4,77.1,16.1,1355
277,25009210500,25,9,6368,9.2,17.2,0.5,6368,1.8,89,30.2,22.9,82615,50.7,49.3,4.3,25.4,88.2,12.1,1013
278,25009210600,25,9,4657,7.7,13.4,5.5,4657,0.9,70.8,28.3,29.2,59519,47.8,52.2,9.7,25.6,70.9,19.4,1205
279,25009210700,25,9,4317,8.5,9.1,4,4317,0,65.9,23.5,28.1,50128,43.4,56.6,19.6,24.3,60.2,25.2,1062
280,25009210800,25,9,5084,4.7,17,2.3,5084,3.2,73.4,16.3,26.2,41009,47.7,52.3,24.6,24.5,50.5,35.2,1042
281,25009210900,25,9,4314,5,19.8,1.3,4314,1.1,85.8,28.2,26.3,70321,46.4,53.6,8.6,24.4,63.5,22.9,921
282,25009211100,25,9,4184,5.7,25.6,1.1,4184,4,88.3,36.6,26.5,77776,46.9,53.1,7.3,35.1,86.6,10.2,1226
283,25009211200,25,9,6126,4,21.3,0,6126,0.3,93.4,39.5,25.3,61528,48.2,51.8,6.6,28.3,92.2,7.7,1144
284,25009211300,25,9,6741,5.4,22.5,0.1,6741,0.5,93.9,45.1,28.2,88690,47.1,52.9,6.2,27.2,95.6,4.5,1389
285,25009211401,25,9,4186,4.7,18.7,0.8,4186,7.9,82.3,37.7,30.5,82609,48.4,51.6,11.1,28.6,83.1,14.2,1714
286,25009211402,25,9,6290,4.7,18.8,3.4,6290,1,92.2,44.2,22.1,97031,49.5,50.5,2.2,26.4,93.8,6.2,1026
287,25009212100,25,9,9656,9.6,17.8,1.5,9656,1.1,86.1,40.1,23,107727,55.3,44.7,3.6,29.8,82.2,8.3,1686
288,25009213100,25,9,8228,3.5,16.9,0,8228,4.8,90.4,60.5,17.8,155034,48.8,51.2,2.8,38.3,91,5.8,800
289,25009214100,25,9,6496,4,23.1,0,6496,2.6,95.4,58.6,16.6,131387,46.3,53.7,1.4,34.1,95.8,6.4,323
290,25009215101,25,9,4897,6.2,12.2,1.6,4897,7.9,88.6,75.1,35,137344,50.8,49.2,11.4,32.1,89.4,12.8,1090
291,25009215102,25,9,3094,2.8,15.9,0,3094,0.7,96.2,59.5,17.5,88750,50.1,49.9,8.3,32.5,97.2,5,1114
292,25009216100,25,9,5179,17,15.8,1.9,5179,2.9,89.7,64.2,67.9,96979,41.9,58.1,1.7,25.7,91.7,6.4,1262
293,25009217100,25,9,7204,6.1,23.4,1.3,7204,3,90.4,45.7,23.9,88958,46.3,53.7,3.8,28.4,92.5,6.4,1282
294,25009217201,25,9,4182,6.4,16.5,0.1,4182,1.7,91,51.4,31.8,77995,47.8,52.2,6.6,26,92.3,4.8,1125
295,25009217202,25,9,3611,9.6,15.2,0,3611,0.2,97.4,49.9,32.8,98153,50.6,49.4,3.4,25.7,95.8,3.4,1348
296,25009217300,25,9,4761,5.6,11.6,0.8,4761,1.7,87.2,37.1,30.2,54094,45.6,54.4,9.8,27.3,90.3,7.7,1038
297,25009217400,25,9,6142,14.5,10.4,1.3,6142,2.1,87.7,38.4,42.4,60489,51.3,48.7,18.7,27.9,89.3,8.8,1138
298,25009217500,25,9,6570,5.4,14.9,0.2,6570,1.1,92.6,57.1,35.2,84179,45.6,54.4,9.4,27.2,93.9,3.4,1094
299,25009217600,25,9,8961,16.2,20.3,1.4,8961,1.1,94.9,55,67.7,92250,44.7,55.3,4.9,28.2,92.7,6.8,942
300,25009218100,25,9,5327,3.8,24.2,0,5327,0.6,97.2,61.2,21.4,105500,46.6,53.4,3.7,37.7,92.2,8.2,1301
301,25009220101,25,9,4146,2.1,29.5,0.3,4146,0.1,95.5,54.5,9.4,70735,41.8,58.2,5.8,30.5,94,3.2,1126
302,25009220102,25,9,3038,2.2,27.4,0,3038,0,96.3,47.7,15.4,76343,43.4,56.6,6.8,31.5,98.6,1.8,788
303,25009221100,25,9,4374,2.7,25.2,0.9,4374,1.4,96.6,48,19.6,89213,47.1,52.9,5.1,27.3,92.1,6.8,1174
304,25009221300,25,9,4557,3.5,25.3,0,4557,0,99.3,52.4,21.1,93125,48.7,51.3,5.8,25.6,96.1,6.9,1277
305,25009221400,25,9,3316,3.8,13.4,0.8,3316,1.7,86.5,29.2,6.3,48389,50.3,49.7,10,22.7,81.7,14.2,950
306,25009221500,25,9,2952,6.5,23.3,0.5,2952,0,98.6,23.6,35.2,40114,47.8,52.2,12.3,23.6,83.6,14,931
307,25009221600,25,9,2785,6.3,11.5,6.1,2785,1.8,85.7,29.3,12,47888,47.3,52.7,18.5,24.9,87,12.2,972
308,25009221700,25,9,2817,9,18.6,0,2817,1.5,93.1,28.6,34.1,57604,48.8,51.2,7.4,23.5,91.2,11.1,1078
309,25009221800,25,9,1816,4.5,35.8,0,1816,0,99.9,40.5,19.9,81477,43.9,56.1,6.6,24.2,94,4.8,1212
310,25009221901,25,9,3258,8.7,20.5,0,3258,0.5,98.6,45.9,31.7,84138,47.4,52.6,8.9,35,95,5.8,1267
311,25009221902,25,9,3983,4.9,18.5,1.6,3983,2.6,92.7,36,24.9,81154,52.4,47.6,5.2,27.5,89.6,8.9,1192
312,25009222100,25,9,3687,4.6,18.1,0,3687,0,98.9,58.4,15.8,109327,46.8,53.2,6.2,30.4,95.3,2.9,1108
313,25009223100,25,9,4558,4.9,24,2.1,4558,0.5,92.3,52.6,22.1,70982,47.8,52.2,8.7,31.1,91.7,5,739
314,25009223200,25,9,3538,4.6,19.5,0.2,3538,0.9,95.8,45.2,28.4,56857,47.8,52.2,11.2,27.9,92,4.2,961
315,25009223300,25,9,5714,4.6,21.5,0,5714,0.7,95.6,54,22.2,104567,51.4,48.6,3.2,29.7,95.3,3.2,1211
316,25009250100,25,9,2830,9.6,16.6,6.8,2830,0,12.7,15.7,25.9,21625,44.9,55.1,28.9,27.3,23.1,44.8,870
317,25009250200,25,9,5673,7.9,8,0.6,5673,0,17,15.8,23.1,41429,47.5,52.5,26.1,28.5,22.9,35.6,1098
318,25009250300,25,9,2191,14,8,0.5,2191,4.6,7.4,8.7,13.9,40594,48.5,51.5,29.6,18,16.7,45.5,1116
319,25009250400,25,9,4357,9.3,12.2,0,4357,0,2.7,2.3,16.9,25781,48.4,51.6,42.6,23.6,11.3,46.5,1032
320,25009250500,25,9,4201,14.1,2.2,0,4201,0,2.9,5.3,27.6,47426,48.1,51.9,23.7,20.5,4.7,56.3,1110
321,25009250600,25,9,5385,11.6,6.5,1.2,5385,0.5,12.2,10.4,19.5,52031,51.4,48.6,19,23.8,16.1,48.9,1124
322,25009250700,25,9,4791,9.4,6.9,1,4791,1.3,8.1,9.3,15.5,44432,51.1,48.9,16.8,21.5,12,51.2,1136
323,25009250800,25,9,7801,7.6,9.1,5.3,7801,2.1,23.8,7.9,18.7,43644,52.1,47.9,23,20.4,30.5,27.5,1244
324,25009250900,25,9,2040,7.5,13.2,0.7,2040,0,2.1,6.3,29.2,22404,45.1,54.9,30,24.1,12.8,45.4,805
325,25009251000,25,9,1597,12,10.4,1.1,1597,0,4.6,5.1,33.6,29615,50.4,49.6,33.4,22.1,9.3,43.5,972
326,25009251100,25,9,2768,3.5,27.4,0.4,2768,1.8,23.7,8.3,16.9,17867,46.6,53.4,46.3,21.8,22.2,34.9,605
327,25009251200,25,9,1404,14.2,15.5,0,1404,0,4.6,10.8,38.3,18462,46.1,53.9,23.2,25.8,12.2,34.3,753
328,25009251300,25,9,3306,9.6,8.4,0.2,3306,0,3.8,5.3,16.7,32563,47.5,52.5,28.8,20.8,8.4,46.8,844
329,25009251400,25,9,5211,8.1,7.8,3.3,5211,2.9,13.1,11,18,52292,49.8,50.2,20,22.6,18.8,41.2,1085
330,25009251500,25,9,6130,10.6,7.7,1.5,6130,5.1,15.6,9.3,16.2,36600,43.8,56.2,21.6,26.3,20.7,30.7,1074
331,25009251600,25,9,6175,11.4,6.9,3.5,6175,2,15.7,7.4,22.2,42871,52.6,47.4,30.5,22.4,24.4,36.2,1148
332,25009251700,25,9,5525,8.5,9.1,0.8,5525,7.1,25.3,19.2,34.6,50996,53.4,46.6,18.8,22.3,32.9,44.7,1150
333,25009251800,25,9,8112,6.7,15,7.7,8112,5.8,33.9,23.7,28.1,63025,45.7,54.3,10.7,26.6,46.2,24.1,1140
334,25009252101,25,9,3803,5.3,13.7,2,3803,2.5,60.6,18,34.5,70114,42.4,57.6,12.2,28.8,66.3,16.4,1074
335,25009252102,25,9,4129,6.5,19.6,0,4129,2.6,83.4,41.3,21.3,107059,49.8,50.2,8.2,31.1,82.7,10,1292
336,25009252201,25,9,3290,5.3,16,0.1,3290,3.5,77.8,31.7,26.4,72672,50.7,49.3,8.8,27.2,77.3,14.7,628
337,25009252202,25,9,3098,5.9,14.9,1.5,3098,5.3,85.3,34.7,31,106224,48.9,51.1,1.8,30.6,86.7,8.4,
338,25009252300,25,9,7297,9.3,15.9,1.6,7297,0.5,48.1,17.1,28.4,62788,50.1,49.9,14,26.6,48.1,27.1,1143
339,25009252400,25,9,4467,4.1,8.9,4.5,4467,1.7,21,13.8,20.4,47125,47.6,52.4,21.1,24.8,25.1,33.6,1153
340,25009252501,25,9,4055,7.8,11.6,6.7,4055,4.6,51,22.7,35.1,68906,47.5,52.5,7,27.4,57.1,24,1390
341,25009252502,25,9,4728,7.6,18,1.5,4728,5.1,73.5,32,29.1,66579,51,49,12.2,27.7,73.1,20.4,1136
342,25009252601,25,9,7332,10.5,14.7,2.8,7332,5.4,75.5,36.2,34.1,68333,46.6,53.4,6,28.5,79.8,11.6,1145
343,25009252602,25,9,4547,4.6,13.2,2,4547,6.9,78.5,37.7,31,109423,49.8,50.2,4.7,30.6,84.3,9.7,1498
344,25009252603,25,9,2829,5.8,13,3.3,2829,5.3,77.6,41.5,33.1,84091,50,50,1.8,27.2,75.4,18.1,1112
345,25009253100,25,9,5313,2.5,16.2,3.5,5313,2.8,85.1,46,21.5,77601,46.2,53.8,9.1,24.9,85.6,10.6,1299
346,25009253201,25,9,3114,6.2,18.9,1.7,3114,2.2,88.4,44.7,26.8,74688,44.3,55.7,6.1,30.5,88.3,7.9,940
347,25009253202,25,9,7052,10.8,9,5.4,7052,5.3,73.9,56.8,56.7,87634,54.3,45.7,9.1,32.7,69.9,20.8,1574
348,25009253203,25,9,4389,3.2,21.9,0.8,4389,5.7,87.4,73.2,16.1,153264,49.2,50.8,1.9,36.7,90.9,6.9,1886
349,25009253204,25,9,5906,4.7,15.2,0.7,5906,12.2,81.7,76.1,13.5,158750,50.1,49.9,1.5,38.8,85.6,12.5,1783
350,25009253205,25,9,4396,5.1,9.9,1.8,4396,6.6,87.1,72.4,24.5,180119,47.9,52.1,1.5,34.8,89.4,11.5,
351,25009254100,25,9,6241,2.2,19.5,2.9,6241,8.8,83.8,68,13.4,113315,47.1,52.9,5.8,32.3,83.8,16.3,1218
352,25009254200,25,9,5229,16.1,14.2,1.3,5229,4,85.7,66.7,59,79306,45.9,54.1,11.3,30.8,86.4,8.4,1141
353,25009254301,25,9,4103,3.5,15.3,4.6,4103,10,80.4,75.5,18,164107,47.3,52.7,2.5,32.3,85.1,11.9,1694
354,25009254302,25,9,4725,2.7,14.2,1,4725,14.5,80.6,78.7,12.6,165972,47.7,52.3,1.8,32.1,81,18.8,1389
355,25009254401,25,9,3724,3.1,12.1,3.9,3724,15.1,70.4,77,18.4,144432,49.6,50.4,4.1,34.1,76.5,17.5,1895
356,25009254402,25,9,7263,5.8,9.9,3.2,7263,19.4,72.2,78.9,18,168438,49.7,50.3,2.1,37.3,78.5,21.9,1710
357,25009254403,25,9,4090,5,15.3,0.2,4090,12.7,83.3,70.9,18.6,156154,51.7,48.3,4.6,32.6,83.4,13.3,
358,25009260100,25,9,6278,5.6,7.6,2.1,6278,0.7,46.2,16.7,20.3,47292,51.9,48.1,25,31.3,54.3,13.9,1075
359,25009260200,25,9,3392,9,19.6,6.5,3392,0,68.1,21.5,31,39321,54.1,45.9,25.3,26.3,71.4,13.4,1012
360,25009260301,25,9,4360,5.2,15.5,0.5,4360,3.1,92.4,30.2,27.2,82407,42.6,57.4,11.1,26.9,90.5,6,874
361,25009260302,25,9,2869,3.9,14.7,2.1,2869,1,85.3,35.7,24.4,101607,52.7,47.3,2.4,27.6,95.6,4.7,789
362,25009260401,25,9,3851,4.7,19.1,3.1,3851,1.7,86.7,33.5,28,71776,49.6,50.4,1.9,31,90.1,9.5,1120
363,25009260402,25,9,6436,6.6,14.1,2.8,6436,1.1,88.1,44.7,26.8,101204,49,51,4.5,32.1,93.2,4.7,1069
364,25009260500,25,9,3751,4.2,19.6,3,3751,0,88,34.1,22.7,89388,49.4,50.6,4,29.4,91,4,1183
365,25009260600,25,9,3550,6.6,9.5,2.8,3550,1.3,58.3,19.4,26.8,50089,48,52,12.3,30.5,68.5,14.7,1304
366,25009260700,25,9,4858,7.3,10.8,0.3,4858,0.3,69.8,23.4,22.6,58038,49.5,50.5,12.6,32.6,78.2,6.4,1119
367,25009260800,25,9,5183,3.4,5.8,1.8,5183,0.2,37.8,16.9,15,37117,47.5,52.5,27.1,22.7,50.7,12.2,1169
368,25009260900,25,9,5368,6.1,12.3,0,5368,2.3,68.6,31.4,31.1,54574,49.5,50.5,15.1,25.5,75.3,8.3,892
369,25009261000,25,9,3797,2.2,10.1,2.6,3797,0.6,80,24,18,66352,48.5,51.5,10,30.3,85.8,4.3,1165
370,25009261101,25,9,4594,6.4,11.6,3.1,4594,1.9,89.3,47.5,31.7,101818,46.8,53.2,4.2,32.5,90.3,7.2,1371
371,25009261102,25,9,4656,9.1,11.2,3.4,4656,4.1,80.8,34.7,30.1,71648,43.5,56.5,12.4,29.9,85.3,9.3,1042
372,25009262100,25,9,6752,6.4,19.3,0.1,6752,0.3,96.3,48,22.9,84417,47.7,52.3,5.4,36.4,96.6,4.8,795
373,25009263100,25,9,4545,3.9,15.9,0,4545,0.9,97.4,53.4,17.7,135882,50,50,5.7,36.8,96.8,2.3,2000
374,25009264100,25,9,6697,8.8,16.4,0.8,6697,0.2,95,40,23.7,95031,53,47,2.4,28.4,96.1,1.8,1272
375,25009265101,25,9,3756,3.8,17.1,0,3756,1.5,93.9,44.1,15.1,96534,49.7,50.3,3.8,33.7,97,5.4,1159
376,25009265102,25,9,4813,2.5,14.8,1,4813,0.5,92.3,50.8,16.2,127429,47.9,52.1,3.1,35.4,93.3,4.1,1858
377,25009266100,25,9,4182,6.6,12.9,0,4182,0.7,94.8,49.1,21.1,95360,50.8,49.2,2.9,34.2,95.3,5.7,1184
378,25009266200,25,9,5538,4.6,15.1,1.9,5538,1.8,90.9,42,19.1,78666,49.5,50.5,5.9,29,94.2,3.5,1094
379,25009266300,25,9,3749,3.1,20,0.1,3749,0,93.1,38.8,14.1,69283,48.7,51.3,4.8,32,96.7,5.2,1243
380,25009266400,25,9,3749,7.3,13,0.7,3749,1.6,93.1,36.1,17.6,73915,48.7,51.3,5.8,28.6,98.3,1.9,1073
381,25009267101,25,9,3892,6.6,23,0.4,3892,3.6,90.8,31.7,30.5,69554,52.8,47.2,13.3,36.9,94.6,4,1255
382,25009267102,25,9,5129,8.7,16.2,1.3,5129,0,94.3,28.5,37.1,77534,51.8,48.2,6.9,27.1,95.3,5.6,1365
383,25009268100,25,9,2797,5.4,12.2,0.2,2797,3,92.6,63.5,14,136765,48.6,51.4,1.5,32.7,91.5,5.1,
384,25009268200,25,9,6210,4.8,21.6,3,6210,4.2,89.2,56.1,13.8,92500,44.7,55.3,8.4,29.4,93.5,9.2,1195
385,25009268300,25,9,4082,2.7,18.8,1,4082,0.4,93.6,64.3,18.4,67589,40.6,59.4,7.1,31.8,94.9,4,1160
386,25009268400,25,9,4801,0.4,21.5,0.2,4801,0.7,96.8,63.1,22.5,96379,45.7,54.3,8.2,32.5,96,2.7,1170
387,25009269100,25,9,6964,5.1,18.9,0.5,6964,0.8,95.4,56.9,33.4,89433,44.4,55.6,4.2,30.3,96.6,4.1,1190
388,25009270100,25,9,6232,5.8,14,0.6,6232,0.9,96.9,43.6,18.4,89338,47.5,52.5,5.5,36.1,97.9,3.2,1154
